ID,METER,FP1P,FP2P,FP3P,FP4P,SP1P,SP2P,SP3P,SP4P,FP1S,FP2S,FP3S,FP4S,SP1S,SP2S,SP3S,SP4S
7900,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SLSL,LLSL,LLSL,
7903,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSL,,LLSL,SSSL,LSSL,
7906,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSL,,LLSL,SSSL,SLSL,
7907,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSL,,LLSL,SSSL,LLSL,
7910,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LLSL,LSSL,LSSL,
7913,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LLSL,LSSL,SLSL,
7914,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LLSL,LSSL,LLSL,
7917,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LLSL,SLSL,LSSL,
7920,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LLSL,SLSL,SLSL,
7921,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LLSL,SLSL,LLSL,
7924,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LLSL,LLSL,LSSL,
7927,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LLSL,LLSL,SLSL,
7928,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mostaf'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LLSL,LLSL,LLSL,
7931,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSL,,SSSL,SSSL,LSSL,
7934,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSL,,SSSL,SSSL,SLSL,
7935,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSL,,SSSL,SSSL,LLSL,
7938,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SSSL,LSSL,LSSL,
7941,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mofta'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,SSSL,LSSL,SLSL,
7942,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mofta'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SSSL,LSSL,LLSL,
7945,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mafaa'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SSSL,SLSL,LSSL,
7948,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,SSSL,SLSL,SLSL,
7949,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SSSL,SLSL,LLSL,
7952,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mostaf'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SSSL,LLSL,LSSL,
7955,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,SSSL,LLSL,SLSL,
7956,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,fa'ilaton,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SSSL,LLSL,LLSL,
7959,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSL,,LSSL,SSSL,LSSL,
7962,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSL,,LSSL,SSSL,SLSL,
7963,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSL,,LSSL,SSSL,LLSL,
7966,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LSSL,LSSL,LSSL,
7969,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LSSL,LSSL,SLSL,
7970,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LSSL,LSSL,LLSL,
7973,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LSSL,SLSL,LSSL,
7976,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LSSL,SLSL,SLSL,
7977,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LSSL,SLSL,LLSL,
7980,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,LSSL,LLSL,LSSL,
7983,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,LSSL,LLSL,SLSL,
7984,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mofta'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,LSSL,LLSL,LLSL,
7987,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSL,,SLSL,SSSL,LSSL,
7990,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSL,,SLSL,SSSL,SLSL,
7991,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSL,,SLSL,SSSL,LLSL,
7994,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SLSL,LSSL,LSSL,
7997,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,SLSL,LSSL,SLSL,
7998,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SLSL,LSSL,LLSL,
8001,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SLSL,SLSL,LSSL,
8004,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,SLSL,,SLSL,SLSL,SLSL,
8005,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,SLSL,,SLSL,SLSL,LLSL,
8008,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilon,,mafaa'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,SLSL,,SLSL,LLSL,LSSL,
8009,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mostaf'ilon,maf'oolon,,SSSL,SLSL,SLS,,SLSL,LLSL,LLL,
8010,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mostaf'ilon,fa'oolon,,SSSL,SLSL,SLS,,SLSL,LLSL,SLL,
8016,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,fa'ilaton,maf'oolon,,SSSL,SLSL,SLS,,LLSL,SSSL,LLL,
8017,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,fa'ilaton,fa'oolon,,SSSL,SLSL,SLS,,LLSL,SSSL,SLL,
8023,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mofta'ilon,maf'oolon,,SSSL,SLSL,SLS,,LLSL,LSSL,LLL,
8024,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mofta'ilon,fa'oolon,,SSSL,SLSL,SLS,,LLSL,LSSL,SLL,
8030,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mafaa'ilon,maf'oolon,,SSSL,SLSL,SLS,,LLSL,SLSL,LLL,
8031,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mafaa'ilon,fa'oolon,,SSSL,SLSL,SLS,,LLSL,SLSL,SLL,
8037,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mostaf'ilon,maf'oolon,,SSSL,SLSL,SLS,,LLSL,LLSL,LLL,
8038,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mostaf'ilon,mostaf'ilon,fa'oolon,,SSSL,SLSL,SLS,,LLSL,LLSL,SLL,
8044,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,fa'ilaton,maf'oolon,,SSSL,SLSL,SLS,,SSSL,SSSL,LLL,
8045,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,fa'ilaton,fa'oolon,,SSSL,SLSL,SLS,,SSSL,SSSL,SLL,
8051,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mofta'ilon,maf'oolon,,SSSL,SLSL,SLS,,SSSL,LSSL,LLL,
8052,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mofta'ilon,fa'oolon,,SSSL,SLSL,SLS,,SSSL,LSSL,SLL,
8058,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mafaa'ilon,maf'oolon,,SSSL,SLSL,SLS,,SSSL,SLSL,LLL,
8059,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mafaa'ilon,fa'oolon,,SSSL,SLSL,SLS,,SSSL,SLSL,SLL,
8065,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mostaf'ilon,maf'oolon,,SSSL,SLSL,SLS,,SSSL,LLSL,LLL,
8066,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,fa'ilaton,mostaf'ilon,fa'oolon,,SSSL,SLSL,SLS,,SSSL,LLSL,SLL,
8072,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,fa'ilaton,maf'oolon,,SSSL,SLSL,SLS,,LSSL,SSSL,LLL,
8073,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,fa'ilaton,fa'oolon,,SSSL,SLSL,SLS,,LSSL,SSSL,SLL,
8079,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mofta'ilon,maf'oolon,,SSSL,SLSL,SLS,,LSSL,LSSL,LLL,
8080,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mofta'ilon,fa'oolon,,SSSL,SLSL,SLS,,LSSL,LSSL,SLL,
8086,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mafaa'ilon,maf'oolon,,SSSL,SLSL,SLS,,LSSL,SLSL,LLL,
8087,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mafaa'ilon,fa'oolon,,SSSL,SLSL,SLS,,LSSL,SLSL,SLL,
8093,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mostaf'ilon,maf'oolon,,SSSL,SLSL,SLS,,LSSL,LLSL,LLL,
8094,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mofta'ilon,mostaf'ilon,fa'oolon,,SSSL,SLSL,SLS,,LSSL,LLSL,SLL,
8100,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,fa'ilaton,maf'oolon,,SSSL,SLSL,SLS,,SLSL,SSSL,LLL,
8101,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,fa'ilaton,fa'oolon,,SSSL,SLSL,SLS,,SLSL,SSSL,SLL,
8107,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mofta'ilon,maf'oolon,,SSSL,SLSL,SLS,,SLSL,LSSL,LLL,
8108,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mofta'ilon,fa'oolon,,SSSL,SLSL,SLS,,SLSL,LSSL,SLL,
8114,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mafaa'ilon,maf'oolon,,SSSL,SLSL,SLS,,SLSL,SLSL,LLL,
8115,rajaz_complete,fa'ilaton,mafaa'ilon,fa'oolo,,mafaa'ilon,mafaa'ilon,fa'oolon,,SSSL,SLSL,SLS,,SLSL,SLSL,SLL,
8123,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SLSL,LLSL,SLSL,
8124,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SLSL,LLSL,LLSL,
8127,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,LLSL,,LLSL,SSSL,LSSL,
8130,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,LLSL,,LLSL,SSSL,SLSL,
8131,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,LLSL,,LLSL,SSSL,LLSL,
8134,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LLSL,LSSL,LSSL,
8137,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LLSL,LSSL,SLSL,
8138,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LLSL,LSSL,LLSL,
8141,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LLSL,SLSL,LSSL,
8144,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LLSL,SLSL,SLSL,
8145,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LLSL,SLSL,LLSL,
8148,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LLSL,LLSL,LSSL,
8151,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LLSL,LLSL,SLSL,
8152,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mostaf'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LLSL,LLSL,LLSL,
8155,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,fa'ilaton,mofta'ilon,,SSSL,SLSL,LLSL,,SSSL,SSSL,LSSL,
8158,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,fa'ilaton,mafaa'ilon,,SSSL,SLSL,LLSL,,SSSL,SSSL,SLSL,
8159,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,fa'ilaton,mostaf'ilon,,SSSL,SLSL,LLSL,,SSSL,SSSL,LLSL,
8162,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mofta'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SSSL,LSSL,LSSL,
8165,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mofta'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SSSL,LSSL,SLSL,
8166,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mofta'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SSSL,LSSL,LLSL,
8169,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mafaa'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SSSL,SLSL,LSSL,
8172,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SSSL,SLSL,SLSL,
8173,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SSSL,SLSL,LLSL,
8176,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mostaf'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SSSL,LLSL,LSSL,
8179,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SSSL,LLSL,SLSL,
8180,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,fa'ilaton,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SSSL,LLSL,LLSL,
8183,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,LLSL,,LSSL,SSSL,LSSL,
8186,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,LLSL,,LSSL,SSSL,SLSL,
8187,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,LLSL,,LSSL,SSSL,LLSL,
8190,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LSSL,LSSL,LSSL,
8193,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LSSL,LSSL,SLSL,
8194,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LSSL,LSSL,LLSL,
8197,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LSSL,SLSL,LSSL,
8200,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LSSL,SLSL,SLSL,
8201,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LSSL,SLSL,LLSL,
8204,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,LSSL,LLSL,LSSL,
8207,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,LSSL,LLSL,SLSL,
8208,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mofta'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,LSSL,LLSL,LLSL,
8211,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,LLSL,,SLSL,SSSL,LSSL,
8214,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,LLSL,,SLSL,SSSL,SLSL,
8215,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,LLSL,,SLSL,SSSL,LLSL,
8218,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SLSL,LSSL,LSSL,
8221,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SLSL,LSSL,SLSL,
8222,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SLSL,LSSL,LLSL,
8225,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SLSL,SLSL,LSSL,
8228,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,LLSL,,SLSL,SLSL,SLSL,
8229,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,LLSL,,SLSL,SLSL,LLSL,
8232,rajaz_complete,fa'ilaton,mafaa'ilon,mostaf'ilon,,mafaa'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,LLSL,,SLSL,LLSL,LSSL,
8235,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mafaa'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,SLSS,,SLSL,LLSL,SLSL,
8236,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mafaa'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSS,,SLSL,LLSL,LLSL,
8239,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSS,,LLSL,SSSL,LSSL,
8242,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSS,,LLSL,SSSL,SLSL,
8243,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSS,,LLSL,SSSL,LLSL,
8246,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSS,,LLSL,LSSL,LSSL,
8249,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mofta'ilon,mafaa'ilon,,SSSL,SLSL,SLSS,,LLSL,LSSL,SLSL,
8250,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mofta'ilon,mostaf'ilon,,SSSL,SLSL,SLSS,,LLSL,LSSL,LLSL,
8253,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mafaa'ilon,mofta'ilon,,SSSL,SLSL,SLSS,,LLSL,SLSL,LSSL,
8256,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mafaa'ilon,mafaa'ilon,,SSSL,SLSL,SLSS,,LLSL,SLSL,SLSL,
8257,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mafaa'ilon,mostaf'ilon,,SSSL,SLSL,SLSS,,LLSL,SLSL,LLSL,
8260,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mostaf'ilon,mofta'ilon,,SSSL,SLSL,SLSS,,LLSL,LLSL,LSSL,
8263,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mostaf'ilon,mafaa'ilon,,SSSL,SLSL,SLSS,,LLSL,LLSL,SLSL,
8264,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,mostaf'ilon,mostaf'ilon,mostaf'ilon,,SSSL,SLSL,SLSS,,LLSL,LLSL,LLSL,
8267,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,fa'ilaton,fa'ilaton,mofta'ilon,,SSSL,SLSL,SLSS,,SSSL,SSSL,LSSL,
8270,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,fa'ilaton,fa'ilaton,mafaa'ilon,,SSSL,SLSL,SLSS,,SSSL,SSSL,SLSL,
8271,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,fa'ilaton,fa'ilaton,mostaf'ilon,,SSSL,SLSL,SLSS,,SSSL,SSSL,LLSL,
8274,rajaz_complete,fa'ilaton,mafaa'ilon,mafaa'ilo,,fa'ilaton,mofta'ilon,mofta'ilon,,SSSL,SLSL,SLSS,,SSSL,LSSL,LSSL,
