ID,METER,FP1P,FP1S,FP2P,FP2S,FP3P,FP3S,FP4P,FP4S,SP1P,SP1S,SP2P,SP2S,SP3P,SP3S,SP4P,SP4S
26424,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26425,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26431,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26432,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26438,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26439,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26445,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26446,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26452,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26453,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26459,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26460,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26466,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26467,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26473,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26474,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26480,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26481,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26487,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26488,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26494,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26495,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26501,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26502,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26508,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26509,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26515,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26516,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26522,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26523,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26529,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26530,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26536,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26537,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26543,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26544,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26550,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26551,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26557,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26558,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26564,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26565,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26571,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26572,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26578,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26579,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26585,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26586,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26591,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26594,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26595,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26598,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26601,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26602,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26605,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26608,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
26609,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mostaf'ilon,LLSL,,
26612,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mofta'ilon,LSSL,,
26615,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mafaa'ilon,SLSL,,
26616,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mostaf'ilon,LLSL,,
26619,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26622,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26623,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26626,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26629,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26630,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26633,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26636,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
26637,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,mostaf'ilon,LLSL,,
26640,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,mofta'ilon,LSSL,,
26643,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,mafaa'ilon,SLSL,,
26644,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,mostaf'ilon,LLSL,,
26647,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26650,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26651,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26654,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26657,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26658,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26661,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26664,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
26665,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,mostaf'ilon,LLSL,,
26668,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,mofta'ilon,LSSL,,
26671,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,mafaa'ilon,SLSL,,
26672,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,mostaf'ilon,LLSL,,
26675,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26678,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26679,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26682,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26685,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26686,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26689,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26692,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
26693,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,mostaf'ilon,LLSL,,
26696,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,mofta'ilon,LSSL,,
26699,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,mafaa'ilon,SLSL,,
26700,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,mostaf'ilon,LLSL,,
26704,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26705,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26711,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26712,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26718,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26719,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26725,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26726,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26732,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26733,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26739,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26740,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26746,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26747,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26753,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26754,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mofta'ilon,LSSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26760,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26761,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26767,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26768,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26774,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26775,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26781,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26782,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mafaa'ilon,SLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26788,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,maf'oolon,LLL,,
26789,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,fa'ilaton,SSSL,fa'oolon,SLL,,
26795,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,maf'oolon,LLL,,
26796,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mofta'ilon,LSSL,fa'oolon,SLL,,
26802,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,maf'oolon,LLL,,
26803,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mafaa'ilon,SLSL,fa'oolon,SLL,,
26809,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,maf'oolon,LLL,,
26810,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,fa'oolo,SLS,,,mostaf'ilon,LLSL,mostaf'ilon,LLSL,fa'oolon,SLL,,
26815,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26818,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26819,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26822,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26825,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26826,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26829,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26832,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
26833,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mafaa'ilon,SLSL,mostaf'ilon,LLSL,,
26836,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mofta'ilon,LSSL,,
26839,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mafaa'ilon,SLSL,,
26840,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,fa'ilaton,SSSL,mostaf'ilon,LLSL,mostaf'ilon,LLSL,,
26843,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mofta'ilon,LSSL,,
26846,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mafaa'ilon,SLSL,,
26847,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,
26850,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mofta'ilon,LSSL,,
26853,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mafaa'ilon,SLSL,,
26854,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,mofta'ilon,LSSL,mostaf'ilon,LLSL,,
26857,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,mofta'ilon,LSSL,,
26860,rajaz_complete,mafaa'ilon,SLSL,fa'ilaton,SSSL,mostaf'ilon,LLSL,,,mofta'ilon,LSSL,mafaa'ilon,SLSL,mafaa'ilon,SLSL,,
